Task_ID,Project_ID,Employee_ID,Employee_Name,Task_Name,Assigned_Date,Due_Date,Completed_Date,Hours_Worked,Estimated_Hours,Task_Status,Task_Priority,Task_Type,Bug_Count,Rework_Hours,Is_Completed,Is_Late,Hours_Variance,Efficiency_Ratio,Project_Name,Project_Manager,Team_Name,Department,Project_Type,Start_Date,End_Date,Planned_End_Date,Status,Priority,Budget,Actual_Cost,Progress_%,Risk_Level,Client,Team_Size,Delay_Days,Cost_Variance,Cost_Variance_%,Is_Delayed,Is_Over_Budget
TSK004943,PRJ0150,EMP0148,Zara Kumar,Code Review task #4944,2023-09-12,2023-10-01,2023-10-02,67.6,44.2,Completed,High,Bug Fix,0,0.0,True,True,23.39999999999999,0.65,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004944,PRJ0150,EMP0428,Ananya Verma,Design task #4945,2024-01-24,2024-01-26,,48.5,59.7,To Do,Low,Testing,2,5.0,False,False,-11.200000000000003,1.23,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004945,PRJ0150,EMP0445,Kabir Iyer,Deployment task #4946,2024-01-13,2024-01-22,2024-01-22,10.6,10.1,Completed,High,Development,4,4.3,True,False,0.5,0.95,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004946,PRJ0150,EMP0099,Rudra Malhotra,Bug Fix task #4947,2023-12-25,2024-01-07,2024-01-07,54.6,41.5,Completed,High,Design,0,0.0,True,False,13.100000000000001,0.76,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004947,PRJ0150,EMP0172,Ishaan Singh,Documentation task #4948,2023-10-21,2023-10-24,2023-11-01,85.2,57.7,Completed,Low,Deployment,0,0.0,True,True,27.5,0.68,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004948,PRJ0150,EMP0026,Navya Nair,Testing task #4949,2024-02-05,2024-02-14,2024-02-12,52.2,55.9,Completed,High,Code Review,2,5.5,True,False,-3.6999999999999957,1.07,Mobile App - EdTech Client D #150,Karthik Iyer,Nova,Cloud Infrastructure,Mobile App,2023-09-12,2024-03-01,2024-03-01,Completed,High,177602.17,181079.34,100.0,Low,EdTech Client D,12,0,3477.1699999999837,1.96,False,True
TSK004949,PRJ0151,EMP0007,Vivaan Sharma,Code Review task #4950,2024-04-19,2024-05-08,2024-05-08,78.4,59.1,Completed,Low,Code Review,1,3.0,True,False,19.300000000000004,0.75,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004950,PRJ0151,EMP0320,Ira Krishnan,Bug Fix task #4951,2024-01-10,2024-01-26,2024-01-27,50.6,48.7,Completed,Low,Testing,0,0.0,True,True,1.8999999999999986,0.96,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004951,PRJ0151,EMP0228,Myra Sharma,Research task #4952,2023-12-12,2023-12-21,2023-12-23,51.1,59.3,Completed,Medium,Testing,2,1.6,True,True,-8.199999999999996,1.16,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004952,PRJ0151,EMP0041,Rudra Iyer,Research task #4953,2023-12-18,2023-12-23,2023-12-31,0.0,11.5,Completed,Low,Bug Fix,0,0.0,True,True,-11.5,,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004953,PRJ0151,EMP0488,Ira Rao,Documentation task #4954,2024-04-20,2024-05-02,2024-05-01,8.0,5.9,Completed,High,Development,0,0.0,True,False,2.0999999999999996,0.74,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004954,PRJ0151,EMP0019,Advait Kumar,Documentation task #4955,2024-01-07,2024-01-25,2024-01-23,30.0,23.1,Completed,Low,Code Review,1,1.0,True,False,6.899999999999999,0.77,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004955,PRJ0151,EMP0133,Kiaan Nair,Testing task #4956,2023-11-07,2023-11-26,2023-11-25,6.7,8.9,Completed,Low,Research,0,0.0,True,False,-2.2,1.33,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004956,PRJ0151,EMP0404,Riya Singh,Deployment task #4957,2024-01-27,2024-02-13,,16.8,52.7,In Progress,High,Development,0,0.0,False,False,-35.900000000000006,3.14,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004957,PRJ0151,EMP0255,Navya Reddy,Design task #4958,2024-03-10,2024-03-13,2024-03-15,28.1,21.5,Completed,Low,Design,2,5.4,True,True,6.600000000000001,0.77,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004958,PRJ0151,EMP0271,Sara Malhotra,Testing task #4959,2024-03-27,2024-04-06,2024-04-06,20.6,14.0,Completed,Medium,Design,1,2.4,True,False,6.600000000000001,0.68,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004959,PRJ0151,EMP0132,Ira Iyer,Bug Fix task #4960,2023-12-03,2023-12-23,2023-12-28,7.3,7.0,Completed,Low,Documentation,0,0.0,True,True,0.2999999999999998,0.96,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004960,PRJ0151,EMP0575,Meera Gupta,Research task #4961,2023-12-12,2023-12-24,2023-12-23,19.0,23.5,Completed,Low,Code Review,2,5.0,True,False,-4.5,1.24,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004961,PRJ0151,EMP0359,Aryan Sharma,Research task #4962,2024-02-03,2024-02-16,2024-02-18,38.8,45.2,Completed,High,Development,1,0.6,True,True,-6.400000000000006,1.16,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004962,PRJ0151,EMP0539,Vivaan Kumar,Documentation task #4963,2024-03-04,2024-03-12,2024-03-13,86.7,55.4,Completed,Low,Code Review,0,0.0,True,True,31.300000000000004,0.64,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004963,PRJ0151,EMP0159,Meera Iyer,Deployment task #4964,2023-11-14,2023-11-27,2023-11-29,73.8,53.8,Completed,High,Design,0,0.0,True,True,20.0,0.73,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004964,PRJ0151,EMP0324,Riya Sharma,Development task #4965,2024-02-29,2024-03-07,2024-03-05,6.1,5.4,Completed,High,Code Review,0,0.0,True,False,0.6999999999999993,0.89,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004965,PRJ0151,EMP0441,Anika Verma,Testing task #4966,2024-05-07,2024-05-28,2024-05-29,54.3,36.3,Completed,High,Research,0,0.0,True,True,18.0,0.67,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004966,PRJ0151,EMP0147,Vivaan Verma,Bug Fix task #4967,2023-11-20,2023-11-29,2023-11-28,34.9,40.4,Completed,High,Research,1,0.7,True,False,-5.5,1.16,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004967,PRJ0151,EMP0186,Meera Menon,Testing task #4968,2024-03-05,2024-03-11,2024-03-12,5.4,7.0,Completed,Low,Documentation,0,0.0,True,True,-1.5999999999999996,1.3,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004968,PRJ0151,EMP0014,Kavya Sharma,Documentation task #4969,2024-03-18,2024-03-25,2024-03-24,21.9,15.6,Completed,High,Testing,0,0.0,True,False,6.299999999999999,0.71,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004969,PRJ0151,EMP0592,Arnav Singh,Testing task #4970,2023-12-29,2024-01-08,2024-01-09,47.7,34.0,Completed,High,Testing,0,0.0,True,True,13.700000000000003,0.71,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004970,PRJ0151,EMP0529,Shaurya Bose,Research task #4971,2024-03-30,2024-04-02,2024-04-01,12.2,13.4,Completed,Low,Research,0,0.0,True,False,-1.200000000000001,1.1,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004971,PRJ0151,EMP0473,Zara Kumar,Development task #4972,2023-11-17,2023-11-20,2023-11-18,23.2,15.8,Completed,High,Development,1,2.2,True,False,7.399999999999999,0.68,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004972,PRJ0151,EMP0015,Advait Rao,Development task #4973,2024-05-06,2024-05-22,2024-05-24,54.0,56.6,Completed,High,Research,0,0.0,True,True,-2.6000000000000014,1.05,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004973,PRJ0151,EMP0543,Riya Verma,Deployment task #4974,2024-02-01,2024-02-10,2024-02-08,17.3,12.4,Completed,Medium,Testing,0,0.0,True,False,4.9,0.72,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004974,PRJ0151,EMP0232,Advait Kapoor,Testing task #4975,2023-11-30,2023-12-16,2023-12-15,48.9,52.3,Completed,High,Deployment,1,2.1,True,False,-3.3999999999999986,1.07,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004975,PRJ0151,EMP0259,Meera Malhotra,Deployment task #4976,2024-01-09,2024-01-18,2024-01-26,52.9,56.9,Completed,Medium,Testing,3,6.9,True,True,-4.0,1.08,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004976,PRJ0151,EMP0010,Navya Menon,Research task #4977,2024-03-12,2024-03-18,2024-03-18,26.5,33.4,Completed,Medium,Deployment,3,1.5,True,False,-6.899999999999999,1.26,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004977,PRJ0151,EMP0250,Zara Malhotra,Design task #4978,2023-11-19,2023-12-10,2023-12-08,30.1,23.0,Completed,Medium,Code Review,1,0.5,True,False,7.100000000000001,0.76,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004978,PRJ0151,EMP0512,Navya Krishnan,Research task #4979,2024-03-04,2024-03-16,2024-03-17,67.9,58.5,Completed,Medium,Documentation,0,0.0,True,True,9.400000000000006,0.86,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004979,PRJ0151,EMP0378,Kiaan Krishnan,Testing task #4980,2023-12-17,2024-01-03,2024-01-02,0.0,11.2,Completed,Medium,Design,0,0.0,True,False,-11.2,,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004980,PRJ0151,EMP0117,Kavya Krishnan,Documentation task #4981,2024-04-02,2024-04-19,2024-04-22,52.9,33.1,Completed,Low,Bug Fix,0,0.0,True,True,19.799999999999997,0.63,Internal Tool - Healthcare Client C #151,Meera Krishnan,Nimbus,AI/ML,Internal Tool,2023-10-30,2024-05-09,2024-05-12,Completed,Low,57082.31,54169.83,100.0,Low,Healthcare Client C,3,0,-2912.479999999996,-5.1,False,False
TSK004981,PRJ0152,EMP0091,Myra Iyer,Development task #4982,2024-01-11,2024-01-24,2024-01-27,44.7,58.3,Completed,Medium,Development,0,0.0,True,True,-13.599999999999994,1.3,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004982,PRJ0152,EMP0278,Rudra Pillai,Documentation task #4983,2024-01-17,2024-01-22,2024-01-27,20.4,19.6,Completed,High,Development,0,0.0,True,True,0.7999999999999972,0.96,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004983,PRJ0152,EMP0390,Vihaan Kapoor,Code Review task #4984,2024-01-04,2024-01-08,2024-01-10,89.1,57.5,Completed,High,Code Review,0,0.0,True,True,31.599999999999994,0.65,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004984,PRJ0152,EMP0168,Aarav Das,Code Review task #4985,2023-12-11,2023-12-26,2023-12-27,19.9,13.0,Completed,Medium,Documentation,1,1.0,True,True,6.899999999999999,0.65,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004985,PRJ0152,EMP0594,Rudra Malhotra,Design task #4986,2023-11-22,2023-12-09,2023-12-14,47.4,47.1,Completed,High,Code Review,0,0.0,True,True,0.29999999999999716,0.99,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004986,PRJ0152,EMP0214,Kavya Rao,Deployment task #4987,2023-12-12,2023-12-25,,11.9,41.3,In Progress,Medium,Documentation,1,2.8,False,False,-29.4,3.47,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004987,PRJ0152,EMP0137,Riya Bose,Documentation task #4988,2023-12-06,2023-12-21,2023-12-20,14.5,14.3,Completed,High,Research,2,4.1,True,False,0.1999999999999993,0.99,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004988,PRJ0152,EMP0485,Saanvi Krishnan,Code Review task #4989,2023-12-21,2023-12-24,2024-01-01,74.4,48.6,Completed,Low,Research,0,0.0,True,True,25.800000000000004,0.65,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004989,PRJ0152,EMP0114,Reyansh Reddy,Documentation task #4990,2024-01-07,2024-01-28,2024-02-05,27.0,25.1,Completed,High,Design,0,0.0,True,True,1.8999999999999986,0.93,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004990,PRJ0152,EMP0534,Kiaan Kumar,Deployment task #4991,2023-12-07,2023-12-15,,2.2,5.0,Blocked,High,Code Review,0,0.0,False,False,-2.8,2.27,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004991,PRJ0152,EMP0314,Reyansh Krishnan,Documentation task #4992,2023-11-21,2023-12-09,,18.7,27.4,To Do,Medium,Documentation,0,0.0,False,False,-8.7,1.47,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004992,PRJ0152,EMP0006,Aryan Krishnan,Design task #4993,2024-01-15,2024-02-03,2024-02-08,30.7,39.0,Completed,Low,Documentation,0,0.0,True,True,-8.3,1.27,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004993,PRJ0152,EMP0582,Veer Malhotra,Deployment task #4994,2023-12-25,2023-12-27,,29.3,44.7,In Progress,Medium,Design,0,0.0,False,False,-15.400000000000002,1.53,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004994,PRJ0152,EMP0208,Reyansh Gupta,Testing task #4995,2023-12-25,2023-12-30,2023-12-30,20.8,28.0,Completed,Low,Bug Fix,0,0.0,True,False,-7.199999999999999,1.35,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004995,PRJ0152,EMP0278,Rudra Pillai,Testing task #4996,2023-11-24,2023-12-14,2023-12-14,50.7,42.7,Completed,High,Code Review,0,0.0,True,False,8.0,0.84,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004996,PRJ0152,EMP0048,Shaurya Verma,Code Review task #4997,2023-12-09,2023-12-26,2023-12-27,29.4,40.1,Completed,High,Research,0,0.0,True,True,-10.700000000000003,1.36,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004997,PRJ0152,EMP0301,Kabir Das,Documentation task #4998,2023-11-25,2023-12-02,2023-12-05,30.2,25.7,Completed,Low,Bug Fix,0,0.0,True,True,4.5,0.85,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004998,PRJ0152,EMP0418,Anika Sharma,Testing task #4999,2024-01-12,2024-01-14,,14.3,51.5,In Progress,Medium,Design,0,0.0,False,False,-37.2,3.6,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK004999,PRJ0152,EMP0109,Myra Iyer,Design task #5000,2023-11-28,2023-12-05,,8.1,51.8,To Do,Medium,Testing,4,9.0,False,False,-43.699999999999996,6.4,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005000,PRJ0152,EMP0019,Advait Kumar,Development task #5001,2023-12-13,2023-12-31,2024-01-03,60.6,54.4,Completed,High,Deployment,0,0.0,True,True,6.200000000000003,0.9,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005001,PRJ0152,EMP0387,Ananya Bose,Research task #5002,2023-11-29,2023-12-07,2023-12-07,16.4,17.6,Completed,Medium,Deployment,0,0.0,True,False,-1.2000000000000028,1.07,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005002,PRJ0152,EMP0273,Ishaan Sharma,Bug Fix task #5003,2023-12-03,2023-12-17,2023-12-19,26.9,18.6,Completed,Low,Research,2,1.8,True,True,8.299999999999997,0.69,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005003,PRJ0152,EMP0213,Ira Rao,Design task #5004,2023-12-06,2023-12-08,2023-12-16,22.1,16.3,Completed,Low,Code Review,1,0.7,True,True,5.800000000000001,0.74,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005004,PRJ0152,EMP0181,Veer Reddy,Code Review task #5005,2023-12-14,2023-12-17,,10.9,17.9,In Progress,Low,Development,0,0.0,False,False,-6.999999999999998,1.64,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005005,PRJ0152,EMP0112,Aditya Gupta,Research task #5006,2023-11-26,2023-12-09,2023-12-12,13.2,11.6,Completed,High,Code Review,0,0.0,True,True,1.5999999999999996,0.88,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
TSK005006,PRJ0152,EMP0101,Kiaan Das,Documentation task #5007,2023-12-10,2023-12-25,2023-12-26,32.9,25.6,Completed,High,Research,3,5.2,True,True,7.299999999999997,0.78,API Integration - AI/ML #152,Meera Krishnan,Orion,AI/ML,API Integration,2023-11-21,2024-01-18,2024-01-23,Completed,Medium,187188.5,179564.55,100.0,Medium,Internal,9,0,-7623.950000000012,-4.07,False,False
